timestampUtc,session,playerBase,playerState,food,wood,stone,gold,populationCurrent,populationAvailable,populationCapacity,villagerCount,nonVillagerCount
2026-07-27T21:08:32.7564051Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:33.2717504Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:33.7848185Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:34.3005887Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:34.8156761Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:35.3269860Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:35.8418763Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:36.3545272Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:36.8581820Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:37.3734322Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:37.8877041Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:38.4032790Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:38.9188699Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:39.4335804Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:39.9471121Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:40.5372455Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:41.0870403Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:41.6001527Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:42.1121302Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:42.6246030Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:43.1359778Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:43.6501481Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:44.1646021Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:44.6780521Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:45.1893321Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:45.6953671Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:46.1963918Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:46.7096845Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:47.2106332Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:47.7231897Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:48.2921419Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:48.8473191Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:49.3607379Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:08:49.8738140Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
